1338074742907726,76.783280775473656377,108.2078346058993219,-3.2434150413118181255
1338074744600072,78.201440532187504573,106.79470155450614754,-3.177822564993122878
1338074745927554,79.76786467938816827,105.55123251945465768,-3.078941771213996148
1338074747409432,81.327885319705188749,104.29801450694999687,-2.9837296903258008207
1338074748987845,82.971484520824532183,103.14569754836180948,-2.9179083884620919953
1338074750349618,84.635560941940795487,102.01223291967602336,-2.8786271461503272207
1338074751907572,86.245105289660713765,100.81738482656396627,-2.828775316342019952
1338074753461141,87.818694868043451152,99.581478433265687045,-2.8002148232826979957
1338074754773567,89.477945848113904503,98.458083341955514811,-2.7999515769177589775
1338074756169470,91.107475258546671171,97.288211003024215984,-2.7936353376276379379
1338074757953980,92.668101123386719564,96.027224884246138004,-2.7723075998547059839
1338074759248535,94.21732496298238857,94.747986356075614367,-2.7763345346358381249
1338074760550047,95.698332707567118405,93.394880643514284202,-2.7786997264238402217
1338074762149228,97.15073811476013077,92.014116126866696277,-2.749528233387048104
1338074763599596,98.539793755490592275,90.562068650967972872,-2.7127586626462600883
1338074765029391,99.84110468575497066,89.039051139724577411,-2.6717468997560178678
1338074766568691,101.12232992836192125,87.500037703056207761,-2.6353259854602320011
1338074768017746,102.28590742053752649,85.869460749271340205,-2.63281313602136402
1338074769448363,103.14829862024348017,84.055454396801764005,-2.6513761131016728712
1338074770907640,103.58770561767929053,82.095916940574142018,-2.661456559300590996
1338074772328614,103.8465063670941646,80.105618701751836852,-2.6808895791959570509
1338074773737863,103.97647110200320242,78.106635205560792201,-2.7166821698651699712
1338074775198797,103.75736379837677248,76.109194764961557667,-2.7554932812412800125
1338074776567363,103.12645115536378171,74.192719924452561031,-2.7903695190670512183
1338074777979393,101.9782928225131684,72.547870990414168091,-2.8358869920811651255
1338074779378770,100.42779754436679696,71.275965711503289413,-2.7995961375966369467
1338074780760929,98.711948649165151437,70.245778419768697631,-2.8048494617964649933
1338074782378349,96.730474671617884042,69.908222779744676245,-2.8390464996520030638
1338074783959382,94.763230606671370992,70.333552454638436302,-2.8835310411927101981
1338074785337914,92.881709204222318021,71.022500993458066887,-2.9536248517430259142
1338074786780569,91.061448062316515006,71.852101594535582763,-3.0061141439686278609
1338074788257509,89.24071965636848347,72.680039282793799771,-3.0668919930031259824
1338074789628059,87.362019158652941542,73.374385809633139388,-3.1115549018163881634
1338074790980711,85.508330709389881008,74.162519478901870684,-3.1398567481781611832
1338074792397854,83.789882107674884537,75.198319242617316149,-3.1687092657425859343
1338074793769183,82.056517734050046897,76.237025892512747305,-3.2115960253674757929
1338074795145561,80.423162490283900183,77.408196965842364534,-3.2591764761085562085
1338074796580288,78.72080930125532916,78.487240695951030034,-3.3025125592873791902
1338074798009370,77.033652147231293839,79.565125718619242434,-3.3328347234261128662
1338074799404305,75.366989863747306799,80.672220627314715102,-3.360686515383807027
1338074800828649,73.723757596507724088,81.812860810542019863,-3.3690337716406109081
1338074802248477,72.091917109695231147,82.987392161624342179,-3.372168187205041967
1338074803707547,70.454997932632110746,84.154127380599831554,-3.3823736729010938085
1338074805180456,68.813989143101494506,85.32672882735823805,-3.4157761033563449615
1338074806627758,67.195686701740072522,86.519750930836337943,-3.4589509979151791264
1338074808048715,65.553407167132689892,87.681560371390503406,-3.4854223913079289687
1338074809477503,63.809080291006466723,88.658537071547314667,-3.5143541926997601266
1338074840857564,61.914956458721832178,89.305950965918583506,-3.542368493900271087
1338074842209368,60.031449005495829851,89.991544870679121004,-3.5513408622440181261
1338074843907037,58.26953526820574325,90.940090552405308699,-3.5402093436391828263
1338074845329111,56.451967035674684325,91.79468032045599557,-3.563212871129203041
1338074846687222,54.54015865815846098,92.465604314743956138,-3.603136204533330833
1338074848155506,52.703320095877316476,93.272365029741820308,-3.6146607019436851616
1338074849607967,50.880248140248617972,94.118729233400287626,-3.6011500129308551266
1338074851027287,49.066667189797747994,94.982581844211580346,-3.5958538287260948252
1338074852469671,47.210488088516683547,95.756473283093185955,-3.5850949477972378077
1338074853907664,45.300374273625344301,96.370709290988912699,-3.5555455700589120305
1338074855338758,43.321244222741384533,96.687503159664231589,-3.5282148746587451704
1338074856817571,41.334566170885835845,96.952450562126443856,-3.5247766603082739678
1338074858477500,39.335500464170259249,96.816259379945549313,-3.4945697029573881132
1338074859987654,37.483319687575743728,96.039664896079656842,-3.3606638761320710707
1338074861389265,35.672439468344478541,95.152816902187737469,-3.2131177161248638541
1338074862889383,33.981482357950184792,94.083279952281245073,-3.0559344823976628547
1338074864257832,32.4377765473938382,92.809995899624254889,-2.9024770796068262158
1338074865657525,31.036221160905029137,91.370319159950653898,-2.7633673212583711454
1338074867137509,29.818174574218268447,89.781531202928675839,-2.6430298951736741486
1338074868626198,28.816841497692685437,88.039488310955647421,-2.5129150567340450273
1338074870029360,27.842822085426057299,86.28109005795792541,-2.3784808464157278785
1338074871427905,26.846989788953919742,84.539263054421638799,-2.2535227994725439693
1338074872829374,25.944031667666564545,82.751661160412083973,-2.1345273751832558595
1338074874249406,24.938858019562275103,81.021542670397977304,-2.0185396391934600224
1338074875677514,23.863927146384931177,79.32269809202119859,-1.9056677829453849693
1338074877095310,22.765241495917734937,77.635206645771475564,-1.8048741184915739755
1338074878519531,21.640346611324638104,75.964221261069013735,-1.7059810602951199776
1338074879955379,20.663566382288856005,74.210240332330144497,-1.5973318158976139713
1338074881359106,19.6380662050035113,72.483920065543941291,-1.4857641597510089504
1338074882816759,18.499581737014928251,70.835989566134514916,-1.3947553453121979139
1338074884366555,17.253465067146663614,69.250169987696153839,-1.3019295818198330927
1338074885715761,15.887445723328013969,67.78592921790983894,-1.1964101864929519436
1338074887189093,14.433245038286642625,66.403702106302745278,-1.0794193505012450451
1338074888603413,12.74976216309045185,65.325337555003869738,-0.95519050875636701825
1338074889917632,10.890086280681686048,64.585198929215636099,-0.79981192525272704064
1338074891388293,8.9465428587707833685,64.089506137132985941,-0.64660084082197899491
1338074892857996,6.9506554448193194062,63.868197159260304829,-0.558460549165620046
1338074894337599,4.9536651064309609183,63.768306657378502678,-0.55189497754763294779
1338074895848073,2.96129501296688602,63.592647005993583775,-0.58493916165458204048
1338074898029373,1.5324453108921010092,62.189961182904909265,-0.56228648087946497824
1338074899997991,1.3032672931389870374,60.197579391643834867,-0.50281810811964000596
1338074901429384,1.4012496734701760381,58.193664303092276668,-0.48967487755410599171
1338074902867898,1.3849261677913768942,56.188780231042429136,-0.4761684820002110019
1338074904351509,1.45137844285091,54.189548066229860979,-0.40478473344809101642
1338074905697595,1.4160582950031679328,52.176586422169449975,-0.35772967769298297247
1338074907288205,1.2933599928135490753,50.171749531784669784,-0.32103121104162801736
1338074908760607,1.2119839516602299856,48.169667527947282792,-0.26911701281562799837
1338074910166386,1.4159694261970658946,46.16443672163006795,-0.2014723355986069997
1338074911630597,1.6253499677557949887,44.162117981980301806,-0.15963267779169298954
